source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3326738735267191680,100.3862323511276,9.890013865823697,0.7684448631098609,-0.12756017182659157,-1.6322782894811134,3.808076,15.388312,1.9577103,59.430737,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7979.885,4.0054,-1.3717,1055.7614,3.9579,3.168,1.7478
3326738838346403840,100.40028695279761,9.909143041966866,0.14951034919226286,-0.5460565378452583,0.7198697736118354,1.0294274,15.463478,3.3450556,38.329353,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6099.4004,2.8535,-0.0611,1858.0117,6.7929,4.7081,2.6418
3326739388102209792,100.43103510707661,9.948005981000762,0.3787536630155606,0.08768098926606757,-0.5876449398887301,1.0096629,15.41542,2.2784643,48.472282,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6094.196,3.2114,-0.1526,2532.6946,3.8045,2.8466,1.5639
3326739628620404352,100.27067633247633,9.846101900522957,1.842505734812486,-1.7030074171098881,-2.6002306001905335,6.6206064,14.362891,1.4729643,29.60237,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5255.4155,4.5826,-0.3956,317.1943,1.2364,0.9691,0.5233
3326739766059353472,100.28952557348573,9.863867583677749,1.3821518356676032,-1.8143193863794984,-3.8793435700034524,1.6626015,15.002804,2.306984,36.07838,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
3326739869138571904,100.26835823493415,9.863884992732459,1.434336419767893,-1.7578273294622613,-3.634934499558635,2.4469476,12.334354,1.1563034,12.650744,"NOT_AVAILABLE",0,false,false,true,false,false,false,true,5754.213,3.9498,-0.2322,577.0723,0.7861,0.639,0.3433
3326739869138572032,100.26848416935466,9.85722186437077,1.6534388665954691,-1.7424968901653195,-3.631986999428603,2.9860947,14.256009,1.4407759,80.77585,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4651.426,4.2215,-0.4515,485.2199,0.6378,0.4893,0.2619
3326739903498311808,100.25326206142465,9.856154051996281,1.390279183054388,-1.3776650334113816,-3.4690603885898113,1.5313455,14.246314,1.5374899,33.31991,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5647.0825,4.1271,-1.0503,662.3301,1.602,1.2675,0.6953
3326739933562218496,100.25918870760438,9.864403252271499,1.4032387357502263,-1.307176714846624,-3.6008295380321647,0.98383147,12.68319,1.0865593,23.239779,"VARIABLE",0,false,false,false,true,false,true,true,5350.0024,3.6593,-0.4761,689.1266,0.4462,0.3627,0.1959
3326739937858048000,100.26739273179508,9.867190272282725,1.346138635255098,-1.6115046374940227,-3.6780896953931403,1.0769074,14.629252,1.5355778,40.70722,"VARIABLE",0,false,false,false,true,false,true,true,4723.516,4.1459,-0.4938,602.4219,0.928,0.7099,0.3818
3326740006577519360,100.29325386232225,9.883824324218267,1.351220620965273,-1.7443527496924065,-3.9162008367505594,1.1249856,9.905841,-0.009003639,20.442316,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,11124.265,3.9932,-1.4114,695.1174,0.1563,0.1517,0.0809
3326740109656733440,100.3188496405219,9.87032461637764,1.8301051039823468,2.5377699874047246,-4.252840312192983,1.0955126,12.562078,0.70100975,56.01266,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6055.3306,4.1943,-0.3178,529.1693,0.0231,0.0198,0.0107
3326740758201316608,100.24672417757748,9.885498483918402,1.3392909229775483,-1.2275571180073745,-3.7044946724936363,1.0587317,14.765855,1.8629532,18.880384,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6002.102,4.0981,-0.4062,680.6665,2.84,2.1926,1.2056
3326740796851503360,100.27170916449103,9.887689129493785,1.4119793296924237,-1.4682796988398918,-3.396321461870706,1.6084557,14.692895,1.7746277,-118.2195,"VARIABLE",0,false,false,false,true,false,true,true,5554.7764,3.8318,-0.6144,763.2136,2.2711,1.7523,0.9626
3326740865570981632,100.24555723142001,9.900196111049441,1.5438382000047208,-1.4636938200728302,-2.7458072570037455,2.1357696,10.722203,0.34052467,9.490898,"NOT_AVAILABLE",1,true,true,true,false,false,true,true,10273.575,4.2309,-0.6323,528.291,0.7866,0.7399,0.3956
3326740998714107008,100.2064027572669,9.889708753807204,1.3789402552891628,-1.599471429579743,-3.476268226282299,0.77790266,11.374605,0.32953548,21.20495,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7826.912,4.0361,-0.5658,711.5607,0.1615,0.1483,0.0793
3326741003009940096,100.19920456737515,9.89868818104123,0.701331684718602,-0.8991234453253041,-0.33985276257516234,0.9835517,14.675498,2.404129,51.701298,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326741101798707584,100.24725717111664,9.922252125736518,1.3941461845458971,-1.7664082282771865,-3.6043163669590923,0.96688944,12.117758,1.1345844,56.8478,"VARIABLE",0,false,false,false,true,false,true,true,5747.93,3.5948,-0.1259,742.6893,0.7183,0.5838,0.3123
3326741277887838080,100.26902083835681,9.912165159973584,1.4072992785583294,-1.1434742858137226,-3.90320312280127,0.9502574,10.305274,0.579793,22.514778,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326741342310109056,100.30753404165947,9.9288455980126,1.4903559934839563,-1.962715359346085,-4.588353164684712,0.91642,12.184334,0.80563927,16.432102,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5807.108,3.8333,-0.207,665.989,0.0953,0.0803,0.0432
3326741788986708352,100.381303902114,9.915214850412625,3.1962744685588635,14.347597077820579,-3.7585469652755377,0.92845565,11.734697,0.89420605,31.461956,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5612.8345,4.1658,0.0125,306.2031,0.1353,0.1123,0.0599
3326741793283903872,100.38317813836079,9.920569624670074,1.6617622751961632,20.76593938942541,-24.930742516875377,1.1645104,13.5416975,0.86201286,130.38533,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5753.654,4.3483,-0.2405,560.5607,0.173,0.1448,0.0779
3326741862003381376,100.36943761413625,9.92503430052424,1.1917959424069071,3.5109247437081135,-6.880531177197504,1.1777796,14.691121,1.8472757,11.075481,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7456.888,4.0308,-1.3328,765.83,3.4109,2.7343,1.5129
3326742068161812096,100.35098339425465,9.935872191619863,0.9520045389656996,-3.3792109611671304,-2.8337980834793903,1.0504895,14.828644,2.3123693,50.66627,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7982.904,3.6661,-0.4201,1193.8889,4.9126,3.8291,2.1271
3326742411759185536,100.42172491011138,9.9612752001653,3.0303840020780672,-0.3136136790670814,-6.112901338846879,1.5267953,15.386914,2.1414194,10.85276,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3782.9287,4.3574,-0.298,323.9086,0.6375,0.4408,0.2534
3326742411759187456,100.4089903978702,9.962952592095204,0.35859965168939306,-1.324412237037028,0.16407461015772556,1.0297477,14.521635,2.2914667,89.90964,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6071.6313,2.978,-0.1275,2040.979,3.8596,2.8797,1.5809
3326742583555776256,100.38631801859727,9.9640420367382,1.9295225646199805,-7.55772952691263,-3.44356287369462,5.7685475,14.296998,1.0454464,23.591503,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5123.498,4.5301,-0.4324,478.3184,0.0933,0.0756,0.0404
3326742617917615360,100.40556386120794,9.977060045394058,2.042170131439122,3.3022670796357283,-4.501158115635412,1.0134864,14.534279,1.1527929,-2.7299502,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4859.5083,4.5538,0.0192,478.5894,0.0657,0.0518,0.0273
3326742617917616640,100.40302272966936,9.972133671922872,0.18559283221609085,0.7401087481125627,-0.29604192235854654,1.1064135,14.964075,3.2747498,74.070206,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4947.4126,2.321,-0.13,2637.4229,5.8628,3.9524,2.1835
3326742824076042368,100.41414260622734,10.000603196756842,2.320915403598046,-33.55951396742204,10.705835300609053,0.9551152,13.06733,0.8084364,64.96724,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5774.9663,4.4261,-0.4833,413.2187,0.0793,0.0668,0.0361
3326742858435795968,100.3254198644605,9.943279160089933,0.23707777747881453,-1.7205822441468155,-1.6489336881192704,1.2015938,14.895349,3.9973612,29.199982,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326742922858073344,100.32088014434098,9.95312829034928,3.3203598381001282,2.3511554214373342,-46.23427455967473,0.7918367,11.4148,0.7072096,-35.79616,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6020.834,4.1653,-0.5856,297.3902,0.0284,0.0242,0.0131
3326743064594222080,100.33914244894821,9.976507197534316,4.360069407998313,-22.799974228189043,-5.3861795816076565,1.034808,13.362162,1.3140821,2.0055175,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4599.9297,4.5841,0.2179,227.1253,0.0968,0.0745,0.039
3326743614350025728,100.38363429938076,10.01791540990285,2.727710446521994,0.14478569015197895,-25.099690480078692,1.3426874,13.349662,1.2235718,85.68931,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5552.362,4.4185,-0.1409,342.2301,0.7796,0.6257,0.3342
3326743614350027008,100.38328360098417,10.006773941202628,1.402247149403828,-1.531442019040048,-3.5290938006335013,1.0125825,14.959569,1.5478306,51.190174,"VARIABLE",0,false,false,false,true,false,true,true,4678.0044,4.1713,-0.5675,649.9305,0.8773,0.6702,0.3607
3326744129746090752,100.58028372630817,9.936296839443564,0.24855198666700348,-0.004150208633326305,-0.4871645076147375,1.0578365,15.264302,2.0417166,108.72926,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5479.3857,3.5643,-0.2875,1366.8203,2.8965,2.1796,1.1952
3326744267185050368,100.52764199229937,9.934011910754558,2.4030636046929748,-1.4968889306934643,-6.869887328013254,1.9836122,11.129174,0.50910187,32.486412,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6972.692,4.2179,-0.4971,382.3454,0.1125,0.1001,0.054
3326744370264262016,100.54284204000689,9.944639258050165,1.797525002544519,6.617640386413692,-9.753687250008522,4.584729,13.708693,1.0721436,-2.9684544,"NOT_AVAILABLE",1,false,false,false,false,false,false,true,,,,,,,
3326744816940852480,100.57745514909111,9.973370565585327,5.385143826590099,-13.40847343131707,24.69400921335959,1.1514071,14.888892,2.065405,1.1868337,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3326745023099278592,100.59501619750795,10.001201639224721,0.9286093818256627,0.5752622290436643,-2.8781660049072966,1.0248743,14.977818,1.4217587,39.81367,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6896.5874,4.329,-0.3676,934.5535,2.139,1.754,0.9586
3326745293680019456,100.52692126686135,9.988825117109664,0.44283069631325933,-2.8506419385505333,-0.29727439637056435,1.2262264,12.739121,1.9488068,83.72863,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5549.6006,2.4108,0.0536,2990.5967,2.6469,2.0047,1.0833
3326745328039758848,100.48809819023604,9.961511021612864,0.43395646721833114,-1.6284235730821874,-0.025571153975143538,1.289264,12.787601,2.6187096,43.140163,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326745431118973312,100.47440827214132,9.97851626853105,1.453267041168823,2.8401394884545432,-4.756206843072869,1.9344747,12.360494,0.60292244,24.71277,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6664.911,4.1932,-0.0913,658.9058,0.1413,0.1237,0.0666
3326745572855101696,100.50463645388703,10.007253429353065,0.21137851445597056,-0.3672699658830723,-1.4327295941203246,1.0629163,14.943824,2.1190023,98.82249,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6076.036,3.3573,-0.0409,1651.6542,3.395,2.5647,1.4011
3326745607214836608,100.55237995539154,9.98528927005455,0.9073422614462443,-3.3433213659609438,-2.1513771465701472,0.926604,14.562966,1.3021145,28.863165,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6961.08,4.2185,-0.5763,952.2013,1.8754,1.5584,0.8519
3326745675934315520,100.53798149933682,9.984079888106585,0.3660711350128785,1.6646499581430971,-2.3232825744681955,1.0352162,14.37505,2.138277,29.552448,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5249.72,3.0804,0.0413,1755.0544,2.8674,2.1085,1.1327
3326745779013523200,100.5769471332119,10.013033263294957,0.3949305882128507,-0.7751433943388099,-1.9000179978034095,1.0708853,14.192994,1.9385862,33.29654,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5529.7725,3.1953,-0.0431,1563.2035,2.6502,2.0089,1.0912
3326745882092744064,100.52964381151158,10.003823710427554,0.06512142545311395,-0.26169796778080123,-0.3473738799211214,0.96698946,15.423366,2.1935186,71.81287,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326746187033216896,100.64045004967603,9.995789423707913,1.1381390214985885,-4.611690402731726,6.978220942155863,2.213741,14.128865,1.079978,14.359852,"NOT_AVAILABLE",1,false,false,false,false,false,true,true,5353.0195,4.1809,-1.035,758.8964,0.4415,0.3599,0.196
3326746225690119168,100.62528623333893,9.984569895270905,0.24995033575626188,0.5928556420153867,-1.5616541408280122,0.99885964,14.415672,1.8156176,44.621796,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5280.6367,3.0304,-0.1518,2478.256,2.1429,1.6283,0.8793
3326746260049854464,100.63209012958465,10.00089486351678,0.8107473389411268,-0.7195227208792236,-0.42494239448860854,1.0678781,14.480285,1.224762,-7.378217,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5889.2573,3.9391,-0.7108,1012.0757,1.1373,0.9285,0.5077
3326746775445919488,100.66977406268578,10.03481613645463,0.5516192013480423,-0.35702891261325587,-2.8373645817308444,1.0685279,14.296442,1.1121359,1.9897821,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7036.9346,3.9357,-0.7052,1355.7437,1.5059,1.2748,0.6949
3326746981604349952,100.6623348276825,10.04025741404702,0.4891430657422532,0.8486879242419146,-0.25915539073148464,1.0135198,14.724853,0.9855509,57.01788,"VARIABLE",0,false,false,false,true,false,true,true,7194.172,3.7482,-0.5287,2642.4563,1.2932,1.1106,0.6024
3326747050323826816,100.6470791089765,10.053796177530293,0.4247523941163842,0.5687806924668397,-2.8777446749188367,1.0169083,14.9687,1.6991568,4.0385675,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5088.7783,3.405,-0.4253,1492.5348,1.7206,1.3158,0.714
3326747320904582144,100.58714013787143,10.028423448660789,0.7483855647124349,-0.6531623283845479,-2.4467794572332267,1.2302339,12.794447,1.8010464,31.047781,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326747359561481856,100.59648878586556,10.03534321538821,0.30954010642091406,-1.2574096616314117,0.1437554876502157,0.9851507,13.559785,1.8366976,84.09027,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6097.7397,2.599,-0.1292,3768.6575,2.6913,2.084,1.1337
3326747393921217536,100.61598690291,10.034799117347939,0.6387675007860564,-0.22235061726272976,-3.3558981529223337,0.970046,14.80239,1.1536989,59.83254,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,8119.24,4.209,0.174,1627.7275,2.0833,1.7886,0.9649
3326747874957547776,100.6240575823371,10.071691722771526,0.11354928664315575,-0.5159484321238116,-0.27203408755241604,1.1093892,14.585326,2.42381,79.16375,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5065.5967,2.6976,-0.2576,2429.824,3.5441,2.545,1.3832
3326747909317282176,100.64180258455963,10.080031140526698,6.659888905729323,15.305127702300526,57.627429938041246,0.95839775,11.414326,0.9087534,31.74781,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5391.6465,4.5404,-0.3757,149.3566,0.0266,0.0219,0.0118
3326747978036753792,100.67559843284884,10.083672962728638,1.684688327367048,4.435516179241623,-18.039487130986224,1.0487797,13.589129,0.928319,7.6345773,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5452.9365,4.3387,0.1897,564.7582,0.0622,0.0511,0.027
3326748012396496384,100.6420366673293,10.086422258003786,1.3092495123999908,-2.2399819537917853,-3.701671151004053,1.0254134,13.786525,0.80789757,43.698757,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5666.0063,4.317,-0.5785,729.5747,0.0125,0.0104,0.0056
3326748355993918080,100.45574270108209,9.980248781425152,1.3400341556391602,-0.030706733319911472,-12.368194416825329,0.99877334,13.610376,1.1903048,-8.679818,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326748390353653376,100.47424971410085,9.99123982675544,1.3763818451633145,-8.283611425584093,-12.65588094392302,1.0073192,13.329333,0.78819275,-10.647937,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6132.347,4.1709,-0.5953,689.7333,0.282,0.2404,0.1303
3326748424714361472,100.4480238036795,9.999487175929351,,,,,13.899661,1.6288795,51.292263,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3326748630871824384,100.44345399693184,9.997953526024435,0.6140115454132046,-0.057513341411585095,-2.132409283952477,0.9466364,15.2938175,1.9801283,56.395844,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7019.722,3.735,-0.5168,1483.4169,3.605,2.8337,1.5672
3326748695294117376,100.4268001833875,10.005393631970751,2.581755516607163,-3.258503473991692,10.18209305276464,0.8597447,11.714232,0.6983814,1.1103534,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6011.2827,4.0874,-0.6785,374.7204,0.0031,0.0026,0.0014
3326748802670510336,100.46285504837948,10.029109201227408,1.359944716274474,-1.604889983954115,-3.4648174101938976,1.0347694,9.863978,0.026693344,31.418343,"NOT_AVAILABLE",0,false,false,true,false,false,true,true,10196.889,3.7637,-0.5503,865.7699,0.147,0.1419,0.0756
3326748940109456896,100.51517138599692,10.027102212357066,0.31810368133804195,-0.09023500390035617,-0.3567313104692645,1.0328025,13.97291,1.9610777,47.220264,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6014.1016,2.4926,-0.0713,4875.137,2.9351,2.2433,1.2196
3326749146267883392,100.52782609064123,10.057050708539602,0.8917737390352057,0.3287466595338071,-0.5090292947368793,0.9787866,11.195947,2.1294775,-20.793375,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326749318066576512,100.51295324213488,10.057121048530776,0.37268662901615696,1.6711925589868633,-1.3630764071762114,1.6561368,14.293105,2.0574675,66.34676,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6059.3745,3.2349,-0.1117,1585.7523,3.3014,2.5187,1.384
3326749489865280768,100.43116540446894,10.034433845252963,2.534859399572354,11.032395793783111,-11.174189532106277,1.0199744,8.244135,1.2842078,20.473078,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4501.5396,2.1614,-0.2501,361.7442,3.0E-4,3.0E-4,1.0E-4
3326749726087533312,100.39315278007761,10.04031748277898,1.7133173500136192,-13.77060510876364,1.3721334781679868,0.9366261,12.077009,0.56732845,13.089033,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6726.547,4.1898,-0.4191,563.2416,0.1042,0.0918,0.0496
3326750073980825728,100.4470992572213,10.074275215189788,0.25138317008058886,-0.5780275982472776,-1.0784752075246549,1.0944986,15.0781,2.8550177,32.028427,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4897.2485,2.7633,0.1031,1764.0833,4.7013,3.2573,1.7744
3326750104044654848,100.45603205144913,10.079823182752696,1.8327440364881464,-5.273479205159249,-6.630698285772106,0.9992349,12.111857,0.5728302,13.463066,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6658.895,4.1853,-0.6025,537.7685,0.0823,0.0724,0.0392
3326750451938544256,100.47377375330835,10.099713011209579,3.2507523542113534,-6.07934955658715,-16.948238518662418,0.9894687,14.0314045,1.3015919,-9.696086,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4706.4375,4.597,-0.0915,290.3567,0.2786,0.2159,0.114
3326751031757590400,100.5345787106919,10.110307514735068,1.4981684861173832,-1.7377756769631731,-9.764947291695487,2.2954955,11.300339,0.55001163,49.4077,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6811.786,3.8445,-0.2225,688.2786,0.1308,0.1155,0.0622
3326751001693743104,100.5569503792259,10.110497953449118,0.15379285728849512,0.41772435817057174,-0.6078030134034105,1.1056781,14.641855,1.8598242,94.40731,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,6095.3267,3.1825,-0.1393,2471.79,2.7328,2.1123,1.1509
3326751001693743744,100.55751415237295,10.103605021626674,2.0114266217209007,2.43156324521428,0.5668158008536406,1.674194,15.002123,1.2990389,91.50194,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5053.7334,4.6672,-0.555,417.0462,0.6494,0.5134,0.2766
3326751070413220864,100.5404057854498,10.11795455350555,8.871819974927664,-121.46386866464255,-39.63766850838893,0.99246496,15.418346,2.2858534,95.61904,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3438.8308,4.4555,-1.1804,112.6648,0.4524,0.3039,0.1794
3326751173492431488,100.58014734478132,10.109789414423455,0.9152211280359241,16.907971751653633,-23.16996738462497,1.1674169,12.08403,1.8448906,29.800957,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5602.9307,2.8471,-0.0104,1264.1046,2.3582,1.7941,0.9659
3326751414010597376,100.5818338466029,10.123232544812975,0.5428305900144837,-2.0300712452908214,-2.571303732627537,2.1199799,12.574841,1.0108585,27.967741,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3326751414010598912,100.58032929574362,10.116075160886767,0.5385342512609128,0.42232565153103646,-2.8120953828813327,1.0523922,15.093619,1.6036959,47.00685,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5543.5415,4.0667,-0.4361,1076.979,1.8158,1.4198,0.7745
3326751620169020672,100.59393487963771,10.157998468559077,0.965158940512178,-1.9116197714979233,-0.3286500229667726,1.0600793,14.843064,1.3273621,63.328773,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6220.3135,4.2809,-0.3499,869.6474,1.5315,1.2484,0.6815
3326751620169021824,100.58712104427048,10.155923917217777,1.6681798603405324,-1.5932257839549517,-6.287574699020416,0.983516,9.082713,1.3041468,43.86497,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4475.054,2.0455,-0.39,591.3218,0.031,0.0238,0.0125
3326752066846247296,100.50532103629142,10.130318559634395,1.3796874818784288,-6.331702913563696,-10.685913113671898,0.98679227,13.199891,0.67510414,-12.42933,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6324.03,4.2818,-0.7039,693.5854,0.1308,0.1131,0.0614
3326752135565113088,100.49040454381529,10.141953440493385,2.028051768953218,-1.6461068580390772,-9.66977075444394,0.95562726,14.386938,1.1493044,-16.415068,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326752135566096640,100.49982943509016,10.141135745055415,0.4299840431786603,0.6185127953081127,-1.4448133156046459,1.4083962,12.152393,2.1947727,41.260128,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,4748.3633,2.311,0.179,1736.9711,2.6772,1.9316,1.026
3326752371787386112,100.57697464655739,10.158567619757415,1.7157637434214978,2.9799555538065543,-12.289258462548556,1.1552534,9.647823,1.3572416,-15.59016,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326752547881968768,100.50589601910345,10.160163496872782,1.8520861554731372,1.8750277488216098,-1.2650625862007507,24.898342,14.697611,1.3804111,4.0593753,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326752719680651136,100.54451584092828,10.186530392761894,1.0977005770809418,3.9729346936795853,-2.6298180775650892,1.034098,14.575947,1.5230331,-10.741191,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5667.1763,4.1039,-0.8825,806.4294,1.6857,1.335,0.7338
3326893487233725312,99.84710539824452,9.600740517125356,2.2204054102393433,0.24189320888591126,-15.423948661759336,1.0631005,14.581487,1.235815,45.107143,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4815.2817,4.6269,0.3007,434.8551,0.1734,0.1353,0.0708
3326893487233725696,99.84560610074783,9.604669603912809,1.470834393297455,-2.258717648029836,-3.7069433196274137,1.4806545,14.121935,1.1856918,3.711059,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4957.6763,4.2661,-0.9863,561.305,0.3357,0.267,0.1437
3326893594608704000,99.83948314929806,9.626191903640633,0.8294005244213614,1.966401609359172,-3.4685252473298305,1.0820531,11.31774,2.739314,-21.441027,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326893766407397632,99.8239775524724,9.618136318153688,0.8895803577475921,-1.0597651917842623,3.9177840361142535,0.96118,11.328972,1.9851093,27.37939,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5160.14,2.6199,0.1047,1000.0374,2.4758,1.8433,0.9869
3326894384882683776,99.84690766638182,9.669062769219588,0.5335105716392321,0.16812207510155425,-2.6494394221850044,1.0633736,13.083288,2.6266775,21.139502,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6251.59,2.4937,-0.26,1777.8772,4.8649,3.5668,1.9805
3326894625400854784,99.81114504755023,9.658953237660967,1.6271442067143909,1.2712165856452495,-2.6787949448404627,1.1087103,14.6496935,1.0281506,37.158936,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5319.378,4.5947,-0.306,552.4869,0.2424,0.1973,0.1056
3326894728480069632,99.81355805847623,9.660478427800722,0.47156630256442433,1.2013139433350388,-1.5960272895391752,1.0710136,13.664794,2.2120447,45.073853,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5806.9517,2.8178,-0.032,1964.0027,3.4586,2.5736,1.4012
3326894934638428800,99.76355909590328,9.668085518223924,0.5611204843259219,-0.5385902874720288,-0.9264062514378383,0.97892624,14.881898,1.4647703,19.309128,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7199.1973,3.9741,-0.2597,1409.7954,2.361,1.9386,1.0559
3326894968998158080,99.77457893774039,9.684260365785041,1.7270120204075674,-4.359538634429828,-5.977525881808812,0.9020564,9.663941,0.33324814,2.6059144,"VARIABLE",0,false,false,false,true,false,true,true,7573.4985,3.6018,-0.4582,575.8131,0.1025,0.0939,0.0502
3326895072077452416,99.7920779604601,9.687616575642666,2.3855157634542667,17.59439645668264,-6.4399472344583595,1.1272094,12.957445,0.8235941,11.024628,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5696.131,4.4139,-0.3235,397.7857,0.0565,0.0474,0.0255
3326895243876141184,99.84985915766303,9.700445768990015,0.33757285044108015,-0.5051926625590399,-1.3287541818534991,1.1467996,14.4380665,2.971488,82.77886,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4902.6284,2.4341,0.0471,2252.4265,5.0233,3.456,1.8898
3326895273940119680,99.86859753140286,9.701063093740295,1.6094314095483147,-0.711955738577358,-8.318322167825539,0.9922659,10.228427,0.5552721,32.96933,"VARIABLE",0,true,true,false,true,false,true,true,6890.975,3.6388,0.1416,619.1902,0.196,0.1734,0.0928
3326895587473523712,99.85565807739351,9.72071851145796,0.7709304722982161,-0.5038512114729102,-5.3779610030836205,1.0511519,15.104547,2.4735327,2.6793964,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5156.9116,3.2352,-0.2807,1312.4911,3.7622,2.7015,1.4749
