source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3326738735267191680,100.3862323511276,9.890013865823697,0.7684448631098609,0.13374247,-0.12756017182659157,0.13628244,-1.6322782894811134,0.11893719,3.808076,15.388312,1.9577103,59.430737,8.926658,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7979.885,4.0054,-1.3717,1055.7614,3.9579,3.168,1.7478
3326738838346403840,100.40028695279761,9.909143041966866,0.14951034919226286,0.041541666,-0.5460565378452583,0.0476979,0.7198697736118354,0.039504323,1.0294274,15.463478,3.3450556,38.329353,3.93106,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6099.4004,2.8535,-0.0611,1858.0117,6.7929,4.7081,2.6418
3326739388102209792,100.43103510707661,9.948005981000762,0.3787536630155606,0.03666205,0.08768098926606757,0.039573062,-0.5876449398887301,0.031890366,1.0096629,15.41542,2.2784643,48.472282,5.0496044,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6094.196,3.2114,-0.1526,2532.6946,3.8045,2.8466,1.5639
3326739628620404352,100.27067633247633,9.846101900522957,1.842505734812486,0.1732875,-1.7030074171098881,0.190783,-2.6002306001905335,0.14531794,6.6206064,14.362891,1.4729643,29.60237,7.484035,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5255.4155,4.5826,-0.3956,317.1943,1.2364,0.9691,0.5233
3326739766059353472,100.28952557348573,9.863867583677749,1.3821518356676032,0.040177964,-1.8143193863794984,0.04631138,-3.8793435700034524,0.040135574,1.6626015,15.002804,2.306984,36.07838,6.4339566,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
3326739869138571904,100.26835823493415,9.863884992732459,1.434336419767893,0.035828736,-1.7578273294622613,0.03625063,-3.634934499558635,0.02835614,2.4469476,12.334354,1.1563034,12.650744,7.575641,"NOT_AVAILABLE",0,false,false,true,false,false,false,true,5754.213,3.9498,-0.2322,577.0723,0.7861,0.639,0.3433
3326739869138572032,100.26848416935466,9.85722186437077,1.6534388665954691,0.059445933,-1.7424968901653195,0.07369008,-3.631986999428603,0.053560138,2.9860947,14.256009,1.4407759,80.77585,18.424435,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4651.426,4.2215,-0.4515,485.2199,0.6378,0.4893,0.2619
3326739903498311808,100.25326206142465,9.856154051996281,1.390279183054388,0.028028617,-1.3776650334113816,0.03070848,-3.4690603885898113,0.023663588,1.5313455,14.246314,1.5374899,33.31991,5.823779,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5647.0825,4.1271,-1.0503,662.3301,1.602,1.2675,0.6953
3326739933562218496,100.25918870760438,9.864403252271499,1.4032387357502263,0.013631992,-1.307176714846624,0.014942656,-3.6008295380321647,0.011776561,0.98383147,12.68319,1.0865593,23.239779,7.483172,"VARIABLE",0,false,false,false,true,false,true,true,5350.0024,3.6593,-0.4761,689.1266,0.4462,0.3627,0.1959
3326739937858048000,100.26739273179508,9.867190272282725,1.346138635255098,0.028876396,-1.6115046374940227,0.030183468,-3.6780896953931403,0.02263248,1.0769074,14.629252,1.5355778,40.70722,7.1136327,"VARIABLE",0,false,false,false,true,false,true,true,4723.516,4.1459,-0.4938,602.4219,0.928,0.7099,0.3818
3326740006577519360,100.29325386232225,9.883824324218267,1.351220620965273,0.036098916,-1.7443527496924065,0.032463886,-3.9162008367505594,0.027820792,1.1249856,9.905841,-0.009003639,20.442316,6.600309,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,11124.265,3.9932,-1.4114,695.1174,0.1563,0.1517,0.0809
3326740109656733440,100.3188496405219,9.87032461637764,1.8301051039823468,0.015948698,2.5377699874047246,0.017316436,-4.252840312192983,0.015451851,1.0955126,12.562078,0.70100975,56.01266,1.669033,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6055.3306,4.1943,-0.3178,529.1693,0.0231,0.0198,0.0107
3326740758201316608,100.24672417757748,9.885498483918402,1.3392909229775483,0.03267149,-1.2275571180073745,0.04030414,-3.7044946724936363,0.034242317,1.0587317,14.765855,1.8629532,18.880384,20.045235,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6002.102,4.0981,-0.4062,680.6665,2.84,2.1926,1.2056
3326740796851503360,100.27170916449103,9.887689129493785,1.4119793296924237,0.034798477,-1.4682796988398918,0.040422335,-3.396321461870706,0.0334184,1.6084557,14.692895,1.7746277,-118.2195,9.602749,"VARIABLE",0,false,false,false,true,false,true,true,5554.7764,3.8318,-0.6144,763.2136,2.2711,1.7523,0.9626
3326740865570981632,100.24555723142001,9.900196111049441,1.5438382000047208,0.039374042,-1.4636938200728302,0.043843575,-2.7458072570037455,0.03498135,2.1357696,10.722203,0.34052467,9.490898,2.278333,"NOT_AVAILABLE",1,true,true,true,false,false,true,true,10273.575,4.2309,-0.6323,528.291,0.7866,0.7399,0.3956
3326740998714107008,100.2064027572669,9.889708753807204,1.3789402552891628,0.017372038,-1.599471429579743,0.019254163,-3.476268226282299,0.015409147,0.77790266,11.374605,0.32953548,21.20495,5.881237,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7826.912,4.0361,-0.5658,711.5607,0.1615,0.1483,0.0793
3326741003009940096,100.19920456737515,9.89868818104123,0.701331684718602,0.023597302,-0.8991234453253041,0.025339553,-0.33985276257516234,0.02065971,0.9835517,14.675498,2.404129,51.701298,5.8437514,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326741101798707584,100.24725717111664,9.922252125736518,1.3941461845458971,0.014448236,-1.7664082282771865,0.014552492,-3.6043163669590923,0.011814611,0.96688944,12.117758,1.1345844,56.8478,10.529438,"VARIABLE",0,false,false,false,true,false,true,true,5747.93,3.5948,-0.1259,742.6893,0.7183,0.5838,0.3123
3326741277887838080,100.26902083835681,9.912165159973584,1.4072992785583294,0.018454012,-1.1434742858137226,0.021594768,-3.90320312280127,0.019205382,0.9502574,10.305274,0.579793,22.514778,6.423453,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
