source_id,RA,DE,Parallax,Distance,RA_sc,DE_sc,Galactic Longitude,Galactic Latitude,Cartesian X,Cartesian Y,Cartesian Z,RA-DEC XProjXY,RA-DEC YProjXY,RA-DEC YProjYZ,RA-DEC ZProjYZ,RA-DEC XProjXZ,RA-DEC ZProjXZ,Galactic XProjXY,Galactic YProjXY,Galactic YProjYZ,Galactic ZProjYZ,Galactic XProjXZ,Galactic ZProjXZ
3326740109656733440,100.3188496405219,9.87032461637764,1.8301051039823468,0.5464167046056422,5417217.880588182,35533.168618959506,183.94743922230276,-27.553822584804532,0.22935592978336877,0.48702538872470647,0.09366612665656983,0.5484599220883404,-1.1646261206644648,-1.0578823901095256,0.2034549907125345,-1.8005347724338083,0.7353161446649158,-1.7062533750826514,-0.11774005940549331,-0.2539448906144075,-1.9246970594270343,1.2908465830056022,-0.6751157815382429
3326740758201316608,100.24672417757748,9.885498483918402,1.3392909229775485,0.7466637627743884,5413323.105589184,35587.79454210625,183.18986664850192,-28.38363287595812,0.3259034490751189,0.6594405162401209,0.12818705887222956,0.5702619767800741,-1.1538811676500103,-1.0421154367247223,0.2025743180002742,-1.8060313862898454,0.7103633063609275,-1.7151120241771618,-0.09558536853341773,-0.1985582791505028,-1.9280604707577176,1.2738474922470047,-0.6893646576591065
3326740796851503360,100.27170916449104,9.887689129493785,1.4119793296924237,0.7082256651857881,5414672.294882516,35595.68086617762,183.44732167029895,-28.092299280240013,0.3050260084234766,0.6274970867071513,0.12161469149379547,0.5626894378379343,-1.1575602513015506,-1.0475679824676845,0.20302828444212642,-1.8040658528887534,0.719285916855179,-1.7120601537528706,-0.10313419907649986,-0.2171005715890654,-1.9271883747131404,1.2797536862483416,-0.6843421188576018
3326740865570981632,100.24555723142,9.90019611104944,1.5438382000047208,0.647736271843087,5413260.09049668,35640.70599977798,183.1646041705888,-28.38803959131223,0.2828857257431652,0.5719574791487425,0.11136689848316754,0.5705274180715385,-1.153530892971619,-1.0418206841114592,0.2028548320371414,-1.805731116986513,0.7108830728911093,-1.7151933325150874,-0.09483131789025014,-0.19696703789702166,-1.9282158949335382,1.273565072851715,-0.6893217013472852
3326740998714107008,100.2064027572669,9.889708753807204,1.3789402552891628,0.7251945805224902,5411145.7488924125,35602.951513705935,182.7636845276788,-28.84739126673236,0.3232716669734858,0.6370941662102101,0.12455373271119341,0.582385039298688,-1.1477470775554532,-1.0332707230479774,0.2020073833392398,-1.8086993819869719,0.6968759789189387,-1.7199022025062292,-0.08302456100855636,-0.16885866274998995,-1.92905806662807,1.264265170238649,-0.6972089665395043
3326741003009940096,100.19920456737516,9.89868818104123,0.701331684718602,1.425858865055033,5410757.046638259,35635.27745174843,182.6797674009619,-28.924823759860256,0.637950411602234,1.2514038800495844,0.2451144720113697,0.5844924284848839,-1.1465406708157169,-1.0316667764362717,0.2020742153906609,-1.8089308184842512,0.6950307020952643,-1.7207082773807139,-0.08053757532891526,-0.16322794696036752,-1.929236243024376,1.2625464042673384,-0.6984407112371523
3326741101798707584,100.24725717111664,9.922252125736518,1.3941461845458971,0.7172848952893137,5413351.887240298,35720.107652651466,183.16265760217513,-28.354655835459738,0.3129567227205725,0.6334663371289556,0.12359656321526401,0.5698834595979616,-1.1535204759420465,-1.0421330069063626,0.20333212756117547,-1.8050255236966044,0.7128619871314487,-1.7148985377074142,-0.09475657898055843,-0.1971335165991833,-1.9283431027838493,1.2739585210692812,-0.6885731286090778
3326741277887838080,100.2690208383568,9.912165159973584,1.4072992785583294,0.71058090857861,5414527.125271267,35683.7945759049,183.39767947899728,-28.108408073171006,0.3064605666291649,0.6293213938226581,0.12231815897421372,0.5633608235993545,-1.1568699445812693,-1.0469149322985363,0.2034837975927078,-1.8036228066482458,0.719883225498556,-1.712293207082443,-0.1016593673479494,-0.21386833872599595,-1.9275048366165757,1.279107384826644,-0.6844240403630741
3326741342310109056,100.30753404165948,9.9288455980126,1.4903559934839563,0.6709806276971,5416606.838249612,35743.84415284536,183.77952540048014,-27.649949564469935,0.283360991890062,0.5971067597953488,0.11569385647723152,0.5515724160254144,-1.1622898971683693,-1.0552614249078807,0.20446471562488266,-1.7999260061056244,0.7348943114259496,-1.7074582989444016,-0.11279641900975194,-0.24231652095173012,-1.925883778451601,1.288157996204944,-0.6763342645528221
3326741788986708352,100.381303902114,9.915214850412625,3.1962744685588635,0.312864245494812,5420590.410714156,35694.77346148545,184.5400984680201,-26.795037874755554,0.12672920935566223,0.2809297382135593,0.05387231007101662,0.5290986521717427,-1.1728909743814604,-1.0712951441821004,0.20543622242327264,-1.7930138579331782,0.762206274365038,-1.6980634974097313,-0.13483631267726845,-0.3010429586475056,-1.9206824494948953,1.3053625570494904,-0.66131928409913
3326741793283903872,100.3831781383608,9.920569624670074,1.6617622751961632,0.6017707917228743,5420691.619471483,35714.05064881227,184.55415380213344,-26.769776095140013,0.24348493857812348,0.5404578811898533,0.10367472747085905,0.5284936918207299,-1.1730852124637248,-1.0716852121126001,0.20557878082139341,-1.7926503126316766,0.7633019672508744,-1.6978000152830686,-0.13523451538036438,-0.3022881558100022,-1.9205809471654778,1.3057920630228477,-0.6608250926465875
3326741862003381376,100.36943761413625,9.92503430052424,1.1917959424069071,0.8390698142338334,5419949.631163357,35730.12348188726,184.41196226630788,-26.92834687328582,0.3422034188387152,0.7523427068139398,0.1446216608858047,0.5326854560039698,-1.1711221916205596,-1.0687016569975787,0.20543484668167933,-1.7940017498587764,0.7581791952198462,-1.699575269862329,-0.13113213534883128,-0.2910427563651224,-1.9217589071952577,1.3026028279611555,-0.6636251778256379
3326742068161812096,100.35098339425464,9.935872191619865,0.9520045389656996,1.0504151598756502,5418953.103289751,35769.13988983151,184.21587976280628,-27.138009564916597,0.432928771144528,0.9397313579935747,0.1812447572081154,0.5382766637657104,-1.1684034278422553,-1.0646755897140492,0.20534258766796334,-1.7955972097284694,0.7517231517333355,-1.7019199942465286,-0.12545543945061632,-0.2758438699289551,-1.9232563589909926,1.2983047194921091,-0.6672688195092161
3326742411759185536,100.42172491011138,9.9612752001653,3.0303840020780672,0.3299911824093105,5422773.145146015,35860.59072059508,184.9029952038645,-26.29165366756095,0.13050526544382934,0.2976644426034165,0.05708270989474715,0.5164103342517193,-1.177860477712627,-1.0798853442205267,0.20708816036135427,-1.7869438684572283,0.7816052332788423,-1.6925719974183153,-0.14519373845380207,-0.3317080884418948,-1.9174228551544255,1.3146477342023082,-0.6518864764219029
3326742411759187456,100.4089903978702,9.962952592095204,0.358599651689393,2.788625129134722,5422085.481484991,35866.62933154274,184.77472082192676,-26.44061521994609,1.1112227967219432,2.5117409597093014,0.48246384134534576,0.520325240406635,-1.1761117775438872,-1.0771369925547851,0.2069001777728307,-1.788430257449695,0.7764895883460986,-1.6942587290947402,-0.1415181221095997,-0.3211610906044955,-1.9187062376864943,1.3117155113929935,-0.6545721790759246
3326742583555776256,100.38631801859728,9.9640420367382,1.9295225646199805,0.5182629207536373,5420861.173004253,35870.55133225752,184.54697127968467,-26.70652406715706,0.20928595490218724,0.4655687101611638,0.08967508141976203,0.5272910097378347,-1.1729893455963383,-1.072241535257978,0.20652879988997722,-1.7910122706352314,0.7674149527524233,-1.6972398120769023,-0.13497578215505096,-0.30267453646697906,-1.9207825051321363,1.3064807632780093,-0.6593529708371715
3326742617917615360,100.40556386120794,9.977060045394058,2.042170131439122,0.48967516692416696,5421900.448505228,35917.41616341861,184.72798263609437,-26.472407060243558,0.19551488601748082,0.44086074030494393,0.0848381170557141,0.5213036304300293,-1.1754721551712914,-1.0763582864181798,0.20713164486787786,-1.7884083574276202,0.7760288777054837,-1.6946647731199849,-0.14016009005217842,-0.31766276368728374,-1.9191916823423758,1.3109124299672272,-0.6550376911063753
