source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3332295284780751488,96.56373153776494,13.187557770920693,0.4789399936367255,0.02705504,1.4603790454279921,0.025023695,-2.9487971433377416,0.020998383,1.0011708,14.4686575,0.9388046,-48.629555,18.682173,"VARIABLE",0,false,false,false,true,false,false,true,,,,,,,
3133458128844684416,99.48671056967754,6.526900541594695,1.2286908608547336,0.027091311,-2.2139428882384293,0.019778816,-6.295122885447232,0.016187187,0.9887125,14.048978,0.7984247,-48.615784,7.9339695,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3157391507683074432,103.20437074559052,8.47215986956533,1.5739034346901108,0.035131138,0.36367477695982264,0.0355779,-3.6050586280457875,0.03137022,1.2640297,14.740231,1.009409,-48.60519,14.576688,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5299.1123,4.6414,-0.2922,562.4315,0.1717,0.1399,0.0748
3351592091806944512,102.23406073106676,12.248416688408328,1.6499788029887084,0.030814312,3.5841330807347624,0.03407022,-10.110983896934874,0.027402777,1.9392188,13.729883,0.87887764,-48.595615,6.3865967,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5713.4624,4.447,-0.4153,512.8809,0.1948,0.1629,0.0878
3131036626283430016,100.25560033201427,5.384879527581559,1.389126710810605,0.020366492,10.106909457571273,0.019721312,-9.84523657230286,0.016407466,1.0728047,13.5734825,0.8412237,-48.591328,4.9362884,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5559.4775,4.2894,-0.5013,675.9589,0.0016,0.0014,7.0E-4
3352401160563622528,101.19752803441419,12.549019819307292,2.4675127213339287,0.017343033,-12.550025831338345,0.016089883,6.818180630243636,0.014434258,1.104237,12.650586,0.7383404,-48.560352,2.1282961,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6136.7524,4.498,-0.4935,376.7836,0.1397,0.1196,0.0648
3351695037879799808,102.6050041299648,12.495447336160396,1.1677559430897804,0.01523881,5.613435819594979,0.015707634,-6.8759991985023,0.013025984,1.0879751,13.190841,1.1270876,-48.55452,2.5386496,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5429.076,4.0371,-0.1291,749.9136,0.4508,0.3633,0.1931
3326431318689203712,98.20618767674033,9.176625908154248,1.0345088243238842,0.014985561,-0.8811804858906084,0.016636591,-1.2755026228676782,0.0140842525,0.98850244,13.61652,0.7340393,-48.542023,10.329012,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6641.856,4.2528,-0.5801,893.6071,0.4326,0.375,0.2032
3355235018645886464,98.60956298897366,12.544907925753177,1.6117766373404514,0.019349441,3.267608434937186,0.018924601,-9.646714458370777,0.0145934615,1.221005,13.068655,0.7768402,-48.524506,3.4601226,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6115.3364,4.2938,-0.207,582.627,0.215,0.1831,0.0987
3158098150061512832,104.95211906045586,10.145671446909617,1.659414688505644,0.06050623,-5.3745356590076625,0.06818312,-16.5921922494375,0.05882024,2.703514,14.793564,1.1898537,-48.52048,8.590908,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4799.6025,4.5384,-0.2996,497.2928,0.123,0.0969,0.0515
